paso,id_pedido,estado_anterior,estado_nuevo,evento
2,PED-065,En Preparación,En Bodega,PED-065: En Preparación -> En Bodega
2,PED-066,En Preparación,En Bodega,PED-066: En Preparación -> En Bodega
2,PED-067,En Preparación,En Bodega,PED-067: En Preparación -> En Bodega
2,PED-068,En Preparación,En Bodega,PED-068: En Preparación -> En Bodega
2,PED-069,En Preparación,En Bodega,PED-069: En Preparación -> En Bodega
2,PED-070,En Preparación,En Preparación,PED-070: En Preparación -> En Preparación
2,PED-071,En Preparación,En Bodega,PED-071: En Preparación -> En Bodega
2,PED-072,En Preparación,En Bodega,PED-072: En Preparación -> En Bodega
2,PED-073,En Preparación,En Bodega,PED-073: En Preparación -> En Bodega
2,PED-075,En Preparación,En Bodega,PED-075: En Preparación -> En Bodega
2,PED-077,En Preparación,En Bodega,PED-077: En Preparación -> En Bodega
2,PED-078,En Preparación,En Bodega,PED-078: En Preparación -> En Bodega
2,PED-079,En Preparación,En Bodega,PED-079: En Preparación -> En Bodega
2,PED-080,En Preparación,En Bodega,PED-080: En Preparación -> En Bodega
2,PED-081,En Preparación,En Bodega,PED-081: En Preparación -> En Bodega
2,PED-082,En Preparación,En Preparación,PED-082: En Preparación -> En Preparación
2,PED-083,En Preparación,En Bodega,PED-083: En Preparación -> En Bodega
2,PED-084,En Preparación,En Bodega,PED-084: En Preparación -> En Bodega
2,PED-085,En Preparación,En Bodega,PED-085: En Preparación -> En Bodega
2,PED-086,En Preparación,En Bodega,PED-086: En Preparación -> En Bodega
2,PED-087,En Preparación,En Bodega,PED-087: En Preparación -> En Bodega
2,PED-088,En Preparación,En Bodega,PED-088: En Preparación -> En Bodega
2,PED-089,En Preparación,En Bodega,PED-089: En Preparación -> En Bodega
2,PED-090,En Preparación,En Bodega,PED-090: En Preparación -> En Bodega
2,PED-091,En Preparación,En Preparación,PED-091: En Preparación -> En Preparación
2,PED-092,En Preparación,En Preparación,PED-092: En Preparación -> En Preparación
2,PED-093,En Preparación,En Bodega,PED-093: En Preparación -> En Bodega
2,PED-094,En Preparación,En Bodega,PED-094: En Preparación -> En Bodega
2,PED-095,En Preparación,En Preparación,PED-095: En Preparación -> En Preparación
2,PED-096,En Preparación,En Bodega,PED-096: En Preparación -> En Bodega
2,PED-097,En Preparación,En Bodega,PED-097: En Preparación -> En Bodega
2,PED-098,En Preparación,En Bodega,PED-098: En Preparación -> En Bodega
2,PED-099,En Preparación,En Bodega,PED-099: En Preparación -> En Bodega
2,PED-100,En Preparación,En Bodega,PED-100: En Preparación -> En Bodega
2,PED-101,En Preparación,En Bodega,PED-101: En Preparación -> En Bodega
2,PED-102,En Preparación,En Bodega,PED-102: En Preparación -> En Bodega
2,PED-103,En Preparación,En Bodega,PED-103: En Preparación -> En Bodega
2,PED-104,En Preparación,En Bodega,PED-104: En Preparación -> En Bodega
2,PED-105,En Preparación,En Bodega,PED-105: En Preparación -> En Bodega
2,PED-106,En Preparación,En Bodega,PED-106: En Preparación -> En Bodega
2,PED-108,En Preparación,En Bodega,PED-108: En Preparación -> En Bodega
2,PED-109,En Preparación,En Bodega,PED-109: En Preparación -> En Bodega
2,PED-110,En Preparación,En Bodega,PED-110: En Preparación -> En Bodega
2,PED-111,En Preparación,En Preparación,PED-111: En Preparación -> En Preparación
2,PED-112,En Preparación,En Preparación,PED-112: En Preparación -> En Preparación
2,PED-113,En Preparación,En Bodega,PED-113: En Preparación -> En Bodega
2,PED-116,En Preparación,En Bodega,PED-116: En Preparación -> En Bodega
2,PED-118,En Preparación,En Bodega,PED-118: En Preparación -> En Bodega
2,PED-119,En Preparación,En Bodega,PED-119: En Preparación -> En Bodega
2,PED-120,En Preparación,En Bodega,PED-120: En Preparación -> En Bodega
2,PED-121,En Preparación,En Preparación,PED-121: En Preparación -> En Preparación
2,PED-122,En Preparación,En Bodega,PED-122: En Preparación -> En Bodega
2,PED-123,En Preparación,En Bodega,PED-123: En Preparación -> En Bodega
2,PED-124,En Preparación,En Bodega,PED-124: En Preparación -> En Bodega
2,PED-125,En Preparación,En Bodega,PED-125: En Preparación -> En Bodega
2,PED-126,En Preparación,En Bodega,PED-126: En Preparación -> En Bodega
2,PED-127,En Preparación,En Bodega,PED-127: En Preparación -> En Bodega
2,PED-129,En Preparación,En Bodega,PED-129: En Preparación -> En Bodega
2,PED-130,En Preparación,En Bodega,PED-130: En Preparación -> En Bodega
2,PED-131,En Preparación,En Bodega,PED-131: En Preparación -> En Bodega
2,PED-132,En Preparación,En Bodega,PED-132: En Preparación -> En Bodega
2,PED-133,En Preparación,En Bodega,PED-133: En Preparación -> En Bodega
2,PED-134,En Preparación,En Preparación,PED-134: En Preparación -> En Preparación
2,PED-135,En Preparación,En Bodega,PED-135: En Preparación -> En Bodega
2,PED-136,En Preparación,En Bodega,PED-136: En Preparación -> En Bodega
2,PED-137,En Preparación,En Bodega,PED-137: En Preparación -> En Bodega
2,PED-139,En Preparación,En Bodega,PED-139: En Preparación -> En Bodega
2,PED-140,En Preparación,En Bodega,PED-140: En Preparación -> En Bodega
2,PED-141,En Preparación,En Bodega,PED-141: En Preparación -> En Bodega
2,PED-142,En Preparación,En Bodega,PED-142: En Preparación -> En Bodega
2,PED-143,En Preparación,En Bodega,PED-143: En Preparación -> En Bodega
2,PED-144,En Preparación,En Preparación,PED-144: En Preparación -> En Preparación
2,PED-145,En Preparación,En Bodega,PED-145: En Preparación -> En Bodega
2,PED-146,En Preparación,En Bodega,PED-146: En Preparación -> En Bodega
2,PED-147,En Preparación,En Bodega,PED-147: En Preparación -> En Bodega
2,PED-148,En Preparación,En Bodega,PED-148: En Preparación -> En Bodega
2,PED-149,En Preparación,En Bodega,PED-149: En Preparación -> En Bodega
2,PED-150,En Preparación,En Bodega,PED-150: En Preparación -> En Bodega
2,PED-151,En Preparación,En Bodega,PED-151: En Preparación -> En Bodega
2,PED-152,En Preparación,En Bodega,PED-152: En Preparación -> En Bodega
2,PED-153,En Preparación,En Bodega,PED-153: En Preparación -> En Bodega
2,PED-154,En Preparación,En Bodega,PED-154: En Preparación -> En Bodega
2,PED-155,En Preparación,En Preparación,PED-155: En Preparación -> En Preparación
2,PED-156,En Preparación,En Bodega,PED-156: En Preparación -> En Bodega
2,PED-158,En Preparación,En Bodega,PED-158: En Preparación -> En Bodega
2,PED-159,En Preparación,En Bodega,PED-159: En Preparación -> En Bodega
2,PED-160,En Preparación,En Bodega,PED-160: En Preparación -> En Bodega
2,PED-161,En Preparación,En Bodega,PED-161: En Preparación -> En Bodega
2,PED-162,En Preparación,En Bodega,PED-162: En Preparación -> En Bodega
2,PED-164,En Preparación,En Bodega,PED-164: En Preparación -> En Bodega
2,PED-166,En Preparación,En Bodega,PED-166: En Preparación -> En Bodega
2,PED-167,En Preparación,En Bodega,PED-167: En Preparación -> En Bodega
2,PED-168,En Preparación,En Bodega,PED-168: En Preparación -> En Bodega
2,PED-169,En Preparación,En Bodega,PED-169: En Preparación -> En Bodega
2,PED-170,En Preparación,En Bodega,PED-170: En Preparación -> En Bodega
2,PED-171,En Preparación,En Bodega,PED-171: En Preparación -> En Bodega
2,PED-172,En Preparación,En Preparación,PED-172: En Preparación -> En Preparación
2,PED-173,En Preparación,En Bodega,PED-173: En Preparación -> En Bodega
2,PED-174,En Preparación,En Bodega,PED-174: En Preparación -> En Bodega
2,PED-175,En Preparación,En Bodega,PED-175: En Preparación -> En Bodega
2,PED-176,En Preparación,En Bodega,PED-176: En Preparación -> En Bodega
2,PED-177,En Preparación,En Bodega,PED-177: En Preparación -> En Bodega
2,PED-178,En Preparación,En Bodega,PED-178: En Preparación -> En Bodega
2,PED-179,En Preparación,En Bodega,PED-179: En Preparación -> En Bodega
2,PED-180,En Preparación,En Bodega,PED-180: En Preparación -> En Bodega
2,PED-181,En Preparación,En Bodega,PED-181: En Preparación -> En Bodega
2,PED-182,En Preparación,En Bodega,PED-182: En Preparación -> En Bodega
2,PED-185,En Preparación,En Bodega,PED-185: En Preparación -> En Bodega
2,PED-186,En Preparación,En Bodega,PED-186: En Preparación -> En Bodega
2,PED-187,En Preparación,En Bodega,PED-187: En Preparación -> En Bodega
2,PED-190,En Preparación,En Preparación,PED-190: En Preparación -> En Preparación
2,PED-192,En Preparación,En Bodega,PED-192: En Preparación -> En Bodega
2,PED-193,En Preparación,En Bodega,PED-193: En Preparación -> En Bodega
2,PED-194,En Preparación,En Bodega,PED-194: En Preparación -> En Bodega
2,PED-195,En Preparación,En Preparación,PED-195: En Preparación -> En Preparación
2,PED-197,En Preparación,En Bodega,PED-197: En Preparación -> En Bodega
2,PED-198,En Preparación,En Bodega,PED-198: En Preparación -> En Bodega
2,PED-199,En Preparación,En Bodega,PED-199: En Preparación -> En Bodega
2,PED-200,En Preparación,En Bodega,PED-200: En Preparación -> En Bodega
2,PED-201,En Preparación,En Bodega,PED-201: En Preparación -> En Bodega
2,PED-202,En Preparación,En Preparación,PED-202: En Preparación -> En Preparación
2,PED-203,En Preparación,En Bodega,PED-203: En Preparación -> En Bodega
2,PED-204,En Preparación,En Preparación,PED-204: En Preparación -> En Preparación
2,PED-205,En Preparación,En Bodega,PED-205: En Preparación -> En Bodega
2,PED-206,En Preparación,En Bodega,PED-206: En Preparación -> En Bodega
2,PED-207,En Preparación,En Bodega,PED-207: En Preparación -> En Bodega
2,PED-208,En Preparación,En Bodega,PED-208: En Preparación -> En Bodega
2,PED-209,En Preparación,En Bodega,PED-209: En Preparación -> En Bodega
2,PED-210,En Preparación,En Bodega,PED-210: En Preparación -> En Bodega
2,PED-212,En Preparación,En Bodega,PED-212: En Preparación -> En Bodega
2,PED-213,En Preparación,En Bodega,PED-213: En Preparación -> En Bodega
2,PED-214,En Preparación,En Bodega,PED-214: En Preparación -> En Bodega
2,PED-215,En Preparación,En Bodega,PED-215: En Preparación -> En Bodega
2,PED-216,En Preparación,En Bodega,PED-216: En Preparación -> En Bodega
2,PED-218,En Preparación,En Bodega,PED-218: En Preparación -> En Bodega
2,PED-219,En Preparación,En Bodega,PED-219: En Preparación -> En Bodega
2,PED-220,En Preparación,En Preparación,PED-220: En Preparación -> En Preparación
2,PED-221,En Preparación,En Bodega,PED-221: En Preparación -> En Bodega
2,PED-222,En Preparación,En Bodega,PED-222: En Preparación -> En Bodega
2,PED-223,En Preparación,En Bodega,PED-223: En Preparación -> En Bodega
2,PED-224,En Preparación,En Bodega,PED-224: En Preparación -> En Bodega
2,PED-225,En Preparación,En Preparación,PED-225: En Preparación -> En Preparación
2,PED-226,En Preparación,En Bodega,PED-226: En Preparación -> En Bodega
2,PED-227,En Preparación,En Bodega,PED-227: En Preparación -> En Bodega
2,PED-228,En Preparación,En Bodega,PED-228: En Preparación -> En Bodega
2,PED-229,En Preparación,En Bodega,PED-229: En Preparación -> En Bodega
2,PED-230,En Preparación,En Bodega,PED-230: En Preparación -> En Bodega
2,PED-231,En Preparación,En Bodega,PED-231: En Preparación -> En Bodega
2,PED-233,En Preparación,En Preparación,PED-233: En Preparación -> En Preparación
2,PED-234,En Preparación,En Bodega,PED-234: En Preparación -> En Bodega
2,PED-235,En Preparación,En Bodega,PED-235: En Preparación -> En Bodega
2,PED-236,En Preparación,En Bodega,PED-236: En Preparación -> En Bodega
2,PED-237,En Preparación,En Bodega,PED-237: En Preparación -> En Bodega
2,PED-238,En Preparación,En Bodega,PED-238: En Preparación -> En Bodega
2,PED-239,En Preparación,En Bodega,PED-239: En Preparación -> En Bodega
2,PED-240,En Preparación,En Preparación,PED-240: En Preparación -> En Preparación
2,PED-241,En Preparación,En Bodega,PED-241: En Preparación -> En Bodega
2,PED-242,En Preparación,En Bodega,PED-242: En Preparación -> En Bodega
2,PED-243,En Preparación,En Bodega,PED-243: En Preparación -> En Bodega
2,PED-244,En Preparación,En Bodega,PED-244: En Preparación -> En Bodega
2,PED-245,En Preparación,En Bodega,PED-245: En Preparación -> En Bodega
2,PED-246,En Preparación,En Bodega,PED-246: En Preparación -> En Bodega
2,PED-247,En Preparación,En Bodega,PED-247: En Preparación -> En Bodega
2,PED-248,En Preparación,En Bodega,PED-248: En Preparación -> En Bodega
2,PED-249,En Preparación,En Bodega,PED-249: En Preparación -> En Bodega
2,PED-250,En Preparación,En Bodega,PED-250: En Preparación -> En Bodega
2,PED-251,En Preparación,En Bodega,PED-251: En Preparación -> En Bodega
2,PED-252,En Preparación,En Bodega,PED-252: En Preparación -> En Bodega
2,PED-253,En Preparación,En Bodega,PED-253: En Preparación -> En Bodega
2,PED-255,En Preparación,En Bodega,PED-255: En Preparación -> En Bodega
2,PED-256,En Preparación,En Bodega,PED-256: En Preparación -> En Bodega
2,PED-257,En Preparación,En Bodega,PED-257: En Preparación -> En Bodega
2,PED-258,En Preparación,En Bodega,PED-258: En Preparación -> En Bodega
2,PED-259,En Preparación,En Bodega,PED-259: En Preparación -> En Bodega
2,PED-261,En Preparación,En Bodega,PED-261: En Preparación -> En Bodega
2,PED-262,En Preparación,En Bodega,PED-262: En Preparación -> En Bodega
2,PED-263,En Preparación,En Bodega,PED-263: En Preparación -> En Bodega
2,PED-264,En Preparación,En Bodega,PED-264: En Preparación -> En Bodega
2,PED-265,En Preparación,En Bodega,PED-265: En Preparación -> En Bodega
2,PED-266,En Preparación,En Bodega,PED-266: En Preparación -> En Bodega
2,PED-268,En Preparación,En Bodega,PED-268: En Preparación -> En Bodega
2,PED-269,En Preparación,En Bodega,PED-269: En Preparación -> En Bodega
2,PED-270,En Preparación,En Bodega,PED-270: En Preparación -> En Bodega
2,PED-271,En Preparación,En Bodega,PED-271: En Preparación -> En Bodega
2,PED-272,En Preparación,En Bodega,PED-272: En Preparación -> En Bodega
2,PED-273,En Preparación,En Bodega,PED-273: En Preparación -> En Bodega
2,PED-274,En Preparación,En Bodega,PED-274: En Preparación -> En Bodega
2,PED-275,En Preparación,En Preparación,PED-275: En Preparación -> En Preparación
2,PED-276,En Preparación,En Bodega,PED-276: En Preparación -> En Bodega
2,PED-277,En Preparación,En Bodega,PED-277: En Preparación -> En Bodega
2,PED-278,En Preparación,En Bodega,PED-278: En Preparación -> En Bodega
2,PED-280,En Preparación,En Bodega,PED-280: En Preparación -> En Bodega
2,PED-281,En Preparación,En Bodega,PED-281: En Preparación -> En Bodega
2,PED-282,En Preparación,En Bodega,PED-282: En Preparación -> En Bodega
2,PED-283,En Preparación,En Bodega,PED-283: En Preparación -> En Bodega
2,PED-284,En Preparación,En Bodega,PED-284: En Preparación -> En Bodega
2,PED-285,En Preparación,En Bodega,PED-285: En Preparación -> En Bodega
2,PED-286,En Preparación,En Bodega,PED-286: En Preparación -> En Bodega
2,PED-287,En Preparación,En Bodega,PED-287: En Preparación -> En Bodega
2,PED-289,En Preparación,En Bodega,PED-289: En Preparación -> En Bodega
2,PED-290,En Preparación,En Bodega,PED-290: En Preparación -> En Bodega
2,PED-291,En Preparación,En Bodega,PED-291: En Preparación -> En Bodega
2,PED-292,En Preparación,En Bodega,PED-292: En Preparación -> En Bodega
2,PED-293,En Preparación,En Preparación,PED-293: En Preparación -> En Preparación
2,PED-294,En Preparación,En Bodega,PED-294: En Preparación -> En Bodega
2,PED-295,En Preparación,En Bodega,PED-295: En Preparación -> En Bodega
2,PED-296,En Preparación,En Bodega,PED-296: En Preparación -> En Bodega
2,PED-297,En Preparación,En Bodega,PED-297: En Preparación -> En Bodega
2,PED-298,En Preparación,En Bodega,PED-298: En Preparación -> En Bodega
2,PED-299,En Preparación,En Bodega,PED-299: En Preparación -> En Bodega
2,PED-300,En Preparación,En Bodega,PED-300: En Preparación -> En Bodega
2,PED-301,En Preparación,En Bodega,PED-301: En Preparación -> En Bodega
2,PED-302,En Preparación,En Bodega,PED-302: En Preparación -> En Bodega
2,PED-303,En Preparación,En Bodega,PED-303: En Preparación -> En Bodega
2,PED-304,En Preparación,En Bodega,PED-304: En Preparación -> En Bodega
2,PED-305,En Preparación,En Bodega,PED-305: En Preparación -> En Bodega
2,PED-306,En Preparación,En Bodega,PED-306: En Preparación -> En Bodega
2,PED-307,En Preparación,En Bodega,PED-307: En Preparación -> En Bodega
2,PED-308,En Preparación,En Bodega,PED-308: En Preparación -> En Bodega
2,PED-309,En Preparación,En Bodega,PED-309: En Preparación -> En Bodega
2,PED-310,En Preparación,En Preparación,PED-310: En Preparación -> En Preparación
2,PED-311,En Preparación,En Bodega,PED-311: En Preparación -> En Bodega
2,PED-312,En Preparación,En Bodega,PED-312: En Preparación -> En Bodega
2,PED-313,En Preparación,En Bodega,PED-313: En Preparación -> En Bodega
2,PED-314,En Preparación,En Bodega,PED-314: En Preparación -> En Bodega
2,PED-316,En Preparación,En Bodega,PED-316: En Preparación -> En Bodega
2,PED-319,En Preparación,En Bodega,PED-319: En Preparación -> En Bodega
2,PED-320,En Preparación,En Bodega,PED-320: En Preparación -> En Bodega
2,PED-321,En Preparación,En Bodega,PED-321: En Preparación -> En Bodega
2,PED-322,En Preparación,En Bodega,PED-322: En Preparación -> En Bodega
2,PED-323,En Preparación,En Bodega,PED-323: En Preparación -> En Bodega
2,PED-324,En Preparación,En Bodega,PED-324: En Preparación -> En Bodega
2,PED-325,En Preparación,En Bodega,PED-325: En Preparación -> En Bodega
